,0,10,20,30,40,50,60,70,80,90,100
45,0.125,0.139,0.143,0.129,0.142,0.148,0.143,0.143,0.151,0.138,0.152
46,0.124,0.14,0.129,0.146,0.142,0.147,0.141,0.148,0.129,0.142,0.154
47,0.133,0.126,0.139,0.123,0.143,0.128,0.136,0.141,0.128,0.134,0.139
48,0.121,0.132,0.123,0.141,0.139,0.125,0.129,0.134,0.148,0.126,0.141
49,0.133,0.142,0.13,0.131,0.134,0.139,0.135,0.134,0.129,0.134,0.157
50,0.132,0.136,0.137,0.126,0.14,0.152,0.148,0.164,0.146,0.131,0.146
51,0.12,0.138,0.127,0.148,0.152,0.154,0.146,0.124,0.144,0.153,0.151
52,0.112,0.134,0.123,0.129,0.123,0.136,0.125,0.132,0.137,0.153,0.141
53,0.112,0.129,0.149,0.149,0.127,0.134,0.14,0.153,0.149,0.154,0.144
54,0.123,0.139,0.123,0.128,0.139,0.128,0.133,0.148,0.148,0.14,0.128
55,0.124,0.133,0.139,0.149,0.146,0.142,0.141,0.125,0.132,0.126,0.141
56,0.131,0.144,0.122,0.135,0.154,0.143,0.146,0.136,0.147,0.142,0.151
57,0.13,0.138,0.126,0.147,0.122,0.126,0.133,0.127,0.143,0.152,0.151
58,0.126,0.121,0.121,0.124,0.131,0.151,0.129,0.131,0.121,0.13,0.149
59,0.133,0.127,0.136,0.125,0.136,0.122,0.128,0.155,0.147,0.151,0.15
60,0.129,0.139,0.138,0.149,0.135,0.134,0.127,0.134,0.152,0.128,0.148
61,0.125,0.126,0.13,0.141,0.135,0.143,0.125,0.137,0.128,0.141,0.153
62,0.134,0.126,0.146,0.14,0.136,0.149,0.134,0.143,0.135,0.144,0.139
63,0.122,0.134,0.138,0.143,0.144,0.145,0.148,0.129,0.14,0.143,0.151
64,0.126,0.127,0.144,0.132,0.14,0.131,0.141,0.14,0.123,0.145,0.134
65,0.123,0.123,0.131,0.143,0.129,0.127,0.136,0.123,0.141,0.128,0.139
66,0.126,0.125,0.133,0.141,0.126,0.138,0.141,0.132,0.137,0.142,0.143
67,0.127,0.138,0.134,0.14,0.123,0.145,0.145,0.139,0.127,0.135,0.149
68,0.113,0.137,0.123,0.138,0.151,0.137,0.142,0.152,0.14,0.133,0.148
69,0.129,0.13,0.143,0.151,0.151,0.142,0.14,0.149,0.143,0.144,0.154
70,0.126,0.123,0.128,0.139,0.126,0.134,0.147,0.139,0.14,0.145,0.159
71,0.13,0.136,0.137,0.129,0.141,0.124,0.122,0.146,0.15,0.148,0.144
72,0.128,0.13,0.128,0.136,0.155,0.141,0.147,0.14,0.123,0.141,0.146
73,0.123,0.122,0.142,0.127,0.126,0.144,0.147,0.146,0.152,0.125,0.165
74,0.125,0.143,0.151,0.141,0.144,0.144,0.135,0.139,0.141,0.146,0.157
75,0.126,0.143,0.143,0.14,0.134,0.154,0.134,0.138,0.144,0.141,0.153
76,0.135,0.145,0.128,0.143,0.123,0.136,0.138,0.121,0.128,0.147,0.127
77,0.127,0.132,0.148,0.125,0.127,0.124,0.141,0.133,0.123,0.132,0.153
78,0.126,0.139,0.127,0.143,0.221,0.129,0.134,0.148,0.145,0.145,0.154
79,0.124,0.135,0.125,0.131,0.13,0.12,0.14,0.127,0.143,0.123,0.151
80,0.129,0.127,0.14,0.147,0.141,0.124,0.121,0.15,0.13,0.145,0.145
81,0.132,0.142,0.126,0.127,0.141,0.134,0.132,0.127,0.147,0.126,0.133
82,0.127,0.139,0.136,0.133,0.124,0.128,0.14,0.13,0.136,0.142,0.152
83,0.128,0.146,0.149,0.146,0.144,0.146,0.146,0.123,0.133,0.151,0.151
84,0.125,0.124,0.134,0.134,0.128,0.128,0.14,0.122,0.138,0.14,0.13
85,0.118,0.123,0.126,0.141,0.126,0.148,0.131,0.148,0.151,0.129,0.151
86,0.131,0.145,0.13,0.142,0.121,0.157,0.149,0.143,0.149,0.152,0.146
87,0.124,0.127,0.144,0.146,0.134,0.139,0.135,0.128,0.142,0.138,0.15
88,0.109,0.122,0.125,0.126,0.14,0.126,0.132,0.151,0.139,0.147,0.127
89,0.123,0.145,0.126,0.131,0.141,0.142,0.149,0.142,0.123,0.132,0.147
90,0.13,0.136,0.139,0.146,0.147,0.138,0.128,0.129,0.143,0.146,0.147
91,0.13,0.138,0.128,0.133,0.149,0.143,0.138,0.141,0.126,0.134,0.146
92,0.128,0.127,0.144,0.147,0.131,0.153,0.124,0.128,0.129,0.131,0.127
93,0.117,0.135,0.124,0.136,0.121,0.131,0.134,0.136,0.14,0.14,0.128
94,0.118,0.144,0.136,0.135,0.124,0.134,0.143,0.144,0.145,0.152,0.131
95,0.121,0.143,0.143,0.124,0.132,0.143,0.131,0.135,0.146,0.125,0.138
96,0.118,0.135,0.142,0.125,0.149,0.144,0.133,0.14,0.149,0.149,0.154
97,0.114,0.134,0.135,0.141,0.123,0.14,0.141,0.143,0.144,0.144,0.135
98,0.13,0.123,0.128,0.155,0.14,0.121,0.119,0.137,0.127,0.131,0.144
99,0.124,0.119,0.136,0.137,0.146,0.127,0.145,0.141,0.15,0.141,0.152
